2023-01-05 22:40:07,482 INFO  Logger.cs: 70 - 
2023-01-05 23:11:45,335 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AssemblyGripper-1
2023-01-05 23:11:45,336 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:11:45,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AssemblyGripper-1
2023-01-05 23:11:45,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-01-05 23:11:45,338 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Assem1
2023-01-05 23:11:45,339 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem1
2023-01-05 23:11:45,340 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-05 23:11:45,340 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-01-05 23:11:45,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-1
2023-01-05 23:11:45,342 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-1
2023-01-05 23:11:45,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-1
2023-01-05 23:11:45,344 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-2
2023-01-05 23:11:45,344 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-2
2023-01-05 23:11:45,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-2
2023-01-05 23:11:45,346 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link_non v4-1
2023-01-05 23:11:45,347 INFO  ExportHelperExtension.cs: 1136 - Found 100 in base_link_non v4-1
2023-01-05 23:11:45,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link_non v4-1
2023-01-05 23:11:45,349 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AssemblyGripper-1
2023-01-05 23:11:45,350 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:11:45,350 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AssemblyGripper-1
2023-01-05 23:11:46,243 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-05 23:11:46,250 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-01-05 23:11:46,256 INFO  SwAddin.cs: 344 - Showing property manager
2023-01-05 23:11:53,132 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:12:09,951 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:12:10,132 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:12:42,296 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:12:46,803 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:12:51,259 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:13:26,678 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:13:28,636 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:13:31,168 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:14:59,485 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-01-05 23:15:00,604 INFO  ExportHelperExtension.cs: 347 - Creating joint link_wheel_left
2023-01-05 23:15:01,064 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_wheel_left failed
2023-01-05 23:15:01,087 INFO  ExportHelperExtension.cs: 347 - Creating joint link_wheel_right
2023-01-05 23:15:01,296 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_wheel_right failed
2023-01-05 23:15:01,530 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-01-05 23:15:01,539 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2023-01-05 23:15:01,540 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem1
2023-01-05 23:15:01,541 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-05 23:15:01,542 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-01-05 23:15:01,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rubber wheel v2-1
2023-01-05 23:15:01,544 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-1
2023-01-05 23:15:01,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rubber wheel v2-1
2023-01-05 23:15:01,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rubber wheel v2-2
2023-01-05 23:15:01,547 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-2
2023-01-05 23:15:01,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rubber wheel v2-2
2023-01-05 23:15:01,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link_non v4-1
2023-01-05 23:15:01,551 INFO  ExportHelperExtension.cs: 1136 - Found 100 in base_link_non v4-1
2023-01-05 23:15:01,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link_non v4-1
2023-01-05 23:15:01,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AssemblyGripper-1
2023-01-05 23:15:01,554 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:15:01,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AssemblyGripper-1
2023-01-05 23:15:01,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-01-05 23:15:01,557 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2023-01-05 23:15:01,558 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem1
2023-01-05 23:15:01,558 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-05 23:15:01,559 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-01-05 23:15:01,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-1
2023-01-05 23:15:01,561 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-1
2023-01-05 23:15:01,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-1
2023-01-05 23:15:01,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-2
2023-01-05 23:15:01,562 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-2
2023-01-05 23:15:01,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-2
2023-01-05 23:15:01,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link_non v4-1
2023-01-05 23:15:01,564 INFO  ExportHelperExtension.cs: 1136 - Found 100 in base_link_non v4-1
2023-01-05 23:15:01,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link_non v4-1
2023-01-05 23:15:01,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AssemblyGripper-1
2023-01-05 23:15:01,567 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:15:01,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AssemblyGripper-1
2023-01-05 23:15:01,655 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-05 23:19:22,524 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-01-05 23:19:22,525 INFO  SwAddin.cs: 299 - Save is required
2023-01-05 23:19:22,525 INFO  SwAddin.cs: 313 - Saving assembly
2023-01-05 23:19:22,525 INFO  SwAddin.cs: 316 - Opening property manager
2023-01-05 23:19:22,526 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-01-05 23:19:22,527 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2023-01-05 23:19:22,528 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [CoordSys] in Assem1
2023-01-05 23:19:22,528 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-05 23:19:22,529 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-01-05 23:19:22,530 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rubber wheel v2-1
2023-01-05 23:19:22,531 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-1
2023-01-05 23:19:22,532 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rubber wheel v2-1
2023-01-05 23:19:22,532 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rubber wheel v2-2
2023-01-05 23:19:22,533 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-2
2023-01-05 23:19:22,533 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rubber wheel v2-2
2023-01-05 23:19:22,533 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link_non v4-1
2023-01-05 23:19:22,534 INFO  ExportHelperExtension.cs: 1136 - Found 100 in base_link_non v4-1
2023-01-05 23:19:22,536 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link_non v4-1
2023-01-05 23:19:22,536 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from AssemblyGripper-1
2023-01-05 23:19:22,537 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:19:22,538 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in AssemblyGripper-1
2023-01-05 23:19:22,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-01-05 23:19:22,540 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem1
2023-01-05 23:19:22,540 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem1
2023-01-05 23:19:22,541 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-05 23:19:22,541 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-01-05 23:19:22,542 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-1
2023-01-05 23:19:22,542 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-1
2023-01-05 23:19:22,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-1
2023-01-05 23:19:22,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rubber wheel v2-2
2023-01-05 23:19:22,545 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Rubber wheel v2-2
2023-01-05 23:19:22,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rubber wheel v2-2
2023-01-05 23:19:22,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link_non v4-1
2023-01-05 23:19:22,547 INFO  ExportHelperExtension.cs: 1136 - Found 100 in base_link_non v4-1
2023-01-05 23:19:22,549 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link_non v4-1
2023-01-05 23:19:22,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from AssemblyGripper-1
2023-01-05 23:19:22,550 INFO  ExportHelperExtension.cs: 1136 - Found 37 in AssemblyGripper-1
2023-01-05 23:19:22,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in AssemblyGripper-1
2023-01-05 23:19:23,422 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-05 23:19:23,426 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
